Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
STAKECRAFT,starsvaloper1wvh8n82r4alqhxs45m8jtf536sqc5nzzgfzs7x,170331027328,7505012228554,7334681201226,5.00%,N,Y,,,N,over_32_cap,0.54%,
pen.so,starsvaloper172ctu72nuvxzrc0ser6xuzr735ay82g0tnxfyk,588671517592,7757430851575,7168759333983,5.00%,N,Y,,,N,over_32_cap,1.88%,
NosNode🔮,starsvaloper10jm8fvdyqlj78w0j5nawc76wsn4pqmdx9vsdyy,102947324204,7153698472849,7050751148645,5.00%,N,Y,,,N,over_32_cap,0.33%,
kingnodes 👑,starsvaloper10wxn2lv29yqnw2uf4jf439kwy5ef00qd0jluj0,224924305329,6861422167437,6636497862108,5.00%,N,Y,,,N,over_32_cap,0.72%,
Cypher Core,starsvaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7cz5ku2,192792261708,6765996635460,6573204373752,10.00%,N,Y,,,N,over_32_cap,0.61%,
Shutdown | redelegate,starsvaloper1ux7vg9ph4p68pg7e2l5yn703xllec388y2t65a,382464907554,6660034837318,6277569929764,5.00%,N,N,,,N,inactive,1.22%,
Syd,starsvaloper1k5pyrxxd3usuneeeh4gssqh7sw0f73kvamt8vd,193104223299,6433422613178,6240318389879,5.00%,N,Y,,,N,over_32_cap,0.62%,
NITAWA,starsvaloper1ksa839vuqehcgytzplsz225n7gmwqvp02n9l34,97643977198,6142936527628,6045292550430,5.00%,N,Y,,,N,over_32_cap,0.31%,
SGTstake,starsvaloper1ck2p4qj79lqvsxp3wxpagxxrd98mt8xl5kgc5l,219308996737,6163943870599,5944634873862,5.00%,N,N,,,N,inactive,0.70%,
Army IDs,starsvaloper16x8thpydgpsfxtzjljqyvtm8a6pkk8ggl64qr5,176258297515,5418624293820,5242365996305,10.00%,N,N,,,N,inactive,0.56%,
Degen Power 🔥,starsvaloper1msylh4vxq8uyz6cwcerme3yyq3cjpanpuw72pf,222116651032,5168902743726,4946786092694,5.00%,N,N,,,N,inactive,0.71%,
web34ever,starsvaloper1jg39wazpukeqcytuuad7tsn3end22spg2m4u0x,79238243472,4996547932841,4917309689369,10.00%,N,Y,,,N,over_32_cap,0.25%,
Noderunners,starsvaloper1gle9dkjsh9p2hd9skhkqyfvaydsw7vkr63aeer,70815280580,4637239745471,4566424464891,5.00%,N,Y,,,N,over_32_cap,0.23%,
Broxa ⚛️ - Ru-Speak Community / SUNREN 🌤️🐳,starsvaloper1tylme70t04tua5pd2my6zvzwavs02guvd837ug,222428612618,4738542148319,4516113535701,5.00%,N,Y,,,N,over_32_cap,0.71%,
Kalia Network,starsvaloper1qz3zj0j3546xywfe8qwcve5flne9w98qu90048,201527186190,4563082704395,4361555518205,5.00%,N,Y,,,N,over_32_cap,0.64%,
🐔 The Chicken Coop 🦝 Homestead,starsvaloper154wvhv6rwegxyd52nqf9xcfueknmlwjdsu57vx,0,4258759613553,4258759613553,10.00%,N,Y,,,N,over_32_cap,0.00%,
BlueStake 🚀 | 100% insurance,starsvaloper1hr4ag3mdzy08rl6r7pga832kvchqctvmzdneds,230851575514,4438672801642,4207821226128,5.00%,N,Y,,,N,over_32_cap,0.74%,
