Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Tradooors [Closing 3/31 Redelegate],junovaloper1ssptq8zljxmvm9h7g5yaxyv9khpf84793dkt3j,0,2310217125,2310217125,5.00%,N,N,,,N,inactive,0.00%,
Aqua Wellspring 💧,junovaloper1rue2fn8h0skd2xe3tsmjqqs6cwn4rqgk2s9vr6,0,2262108464,2262108464,100.00%,N,N,,,N,"inactive, commission>10%",0.00%,
"Please redelegate, closing down 30/6",junovaloper1wke3ev9ja6rxsngld75r3vppcpet94xx4m43gu,0,2259079951,2259079951,5.00%,N,N,,,N,inactive,0.00%,
BH - closing,junovaloper1ss7vkqzfal7h4m8ug8lh8peqqyt7vq3s33yv7a,0,2241906242,2241906242,5.00%,N,N,,,N,inactive,0.00%,
DAO Maximalist,junovaloper18qw9ydpewh405w4lvmuhlg9gtaep79vy44dycn,0,2199382794,2199382794,5.00%,N,N,,,N,inactive,0.00%,
Levana 🐉 Powered by Cros Nest,junovaloper1r548wap0a96rfqj0s9lwcylnqe90v7wvgtqssf,0,2099271696,2099271696,5.00%,N,N,,,N,inactive,0.00%,
elsehow,junovaloper175q6smvgnuec5e62rs4chnu5cs8d98q2e4l6cl,0,2021129776,2021129776,10.00%,N,N,,,N,inactive,0.00%,
DEUS LABS,junovaloper17skjxhtt54prnpxcs7a5rv9znlldpe5k3x99gp,0,2005513711,2005513711,8.00%,N,N,,,N,inactive,0.00%,
MEME-Foundation,junovaloper1hslxk7km5z6srvmr993hsgcdxnezg8a5kt45zf,0,1975932135,1975932135,5.00%,N,N,,,N,inactive,0.00%,
3stakes.com,junovaloper1lleut9n2j8rww87pzqu92l4rjtm72nv82ew08c,0,1913959699,1913959699,5.00%,N,N,,,N,inactive,0.00%,
[Beehive],junovaloper16p8274n5zaeaqv2u7msu27p54clum56grzz5zk,0,1877784327,1877784327,5.00%,N,N,,,N,inactive,0.00%,
Shutting Down Redelegate,junovaloper1rqmmaxkzy3jujgatn2walhnjf92zye7myf79mx,0,1529294768,1529294768,9.00%,N,N,,,N,inactive,0.00%,
HEXXAGON,junovaloper1hgh0pgpjmvcfsyl3qg7axux0fx4q469m8nel0p,0,1468500073,1468500073,5.00%,N,N,,,N,inactive,0.00%,
[SHUTTING DOWN] PLEASE REDELEGATE,junovaloper1244ahujswqc5ce784mkvsxsyrjwdxkhrtj27ca,0,1406806665,1406806665,5.00%,N,N,,,N,inactive,0.00%,
GOAT V 🐐🚀,junovaloper189p0ze3jue9vxhm8pe3jy0gn3vkgyf2jhewtls,0,1369303010,1369303010,5.00%,N,Y,,,N,bottom_5%_stake,0.00%,
Interbloc,junovaloper15004ysvmqnqzkvt7x6s4cd53flmmvgfvpgmrc5,0,1350492439,1350492439,5.00%,N,N,,,N,inactive,0.00%,
Blockpower,junovaloper179fv09z9lhsyduf5xkgyc3ytelljtddxtgylgh,0,1337153489,1337153489,5.00%,N,N,,,N,inactive,0.00%,
stakelan,junovaloper1t5h2yjst9x673eqgtljeh94d5tk826e7xnald8,0,1210193810,1210193810,5.00%,N,N,,,N,inactive,0.00%,
Earn Network,junovaloper10gqlzj5cv4lq2tu8zwrz4c7nezukj3ukay7swq,0,1179573949,1179573949,5.00%,N,N,,,N,inactive,0.00%,
Bored Ape Server,junovaloper1ztx53a02e292sf7gedj56f29ynvmcas03kz09c,0,1076749401,1076749401,5.00%,N,N,,,N,inactive,0.00%,
Invicta Stake,junovaloper19w9huamhq32shes95dr4kmqequ5pe450up6wvf,0,1039434048,1039434048,5.00%,N,N,,,N,inactive,0.00%,
HashKey Cloud,junovaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkw6wmfv,0,1033373230,1033373230,10.00%,N,N,,,N,inactive,0.00%,
commercio.network,junovaloper1v4ukcu8pty0tzdd2kwausw0wtdt5pwx8q9zrek,0,998132035,998132035,5.00%,N,N,,,N,inactive,0.00%,
dimi 🦙,junovaloper1s33zct2zhhaf60x4a90cpe9yquw99jj0ay9g6j,0,923255146,923255146,5.00%,N,N,,,N,inactive,0.00%,
