Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
Valli,evmosvaloper129qy4mr22azrp3vhxyw72zmth5t75fk4xx2p6k,0,8.76E+18,8.76E+18,5.00%,N,N,,,N,inactive,0.00%,
LiveRaveN,evmosvaloper18smfdr4zqavhs080cjtf9c0s4x9nzfwx4k02q5,0,8666184946265193397,8.66618E+18,5.00%,N,N,,,N,inactive,0.00%,
NewNatalia,evmosvaloper1ls6387n3qnqtylkrh9pg66fq2c24ermf3uexhs,0,8548732208677843876,8.54873E+18,5.00%,N,N,,,N,inactive,0.00%,
terlia,evmosvaloper1m2h0neyc2zjep2072cqhakmt5qsxwvppsuhll3,0,7.0653E+18,7.0653E+18,5.00%,N,N,,,N,inactive,0.00%,
EthermintMikhail,evmosvaloper1pmrxm04m5f320hrrtutjmys74l89xn5x3n6fqv,0,6.965E+18,6.965E+18,5.00%,N,N,,,N,inactive,0.00%,
TesseractOps,evmosvaloper1fea4zwaf04wx4m2jc9xj59zw8wsaz3qfh5ryyv,0,6.965E+18,6.965E+18,5.00%,N,N,,,N,inactive,0.00%,
"Do not delegate, decommissioning",evmosvaloper18gjfm7hfz8xys60fa2fesdt4a5fxpsdxvzltee,0,6000000000000592500,6E+18,5.00%,N,N,,,N,inactive,0.00%,
ProtofireDAO,evmosvaloper1sw4hs8x4yrwguhfst82t8lr0pv77x5hj0pryrf,0,5275223222839255774,5.27522E+18,5.00%,N,N,,,N,inactive,0.00%,
NodeZ,evmosvaloper18dev6zevkjqgwdh4u2swx2t6qj7d0qn05vt9pq,0,4.975E+18,4.975E+18,10.00%,N,N,,,N,inactive,0.00%,
Sarvodaya Validators,evmosvaloper15dj8yrvd2tvr3pa4upr5yjrt2xe47uecquw9kg,0,4.96175E+18,4.96175E+18,5.00%,N,N,,,N,inactive,0.00%,
Meduza,evmosvaloper1aw4gm8z8x5wcuk72xxvxgt0ukljul4wex9v9lt,0,4879402102480494908,4.8794E+18,5.00%,N,N,,,N,inactive,0.00%,
GGSYSTEMS,evmosvaloper1zmdezgf0mcs08tj24xskdgkzhnknzdfmx5nnuq,0,4710921162496926058,4.71092E+18,5.00%,N,N,,,N,inactive,0.00%,
PLEASE_REDELEGATE,evmosvaloper10g7hsnzht9vxetpz274nmw79txn3pa0sgm49nu,0,3.418E+18,3.418E+18,5.00%,N,N,,,N,inactive,0.00%,
x3m,evmosvaloper195v27mgytr20804sfpmwg2n6x57u28vwsvyjpa,0,3241906003330756020,3.24191E+18,5.00%,N,N,,,N,inactive,0.00%,
md_moniker,evmosvaloper144p4mlj9ju8rencusw2835cjmu9yf2v86mc6h8,0,3087110000000000022,3.08711E+18,5.00%,N,N,,,N,inactive,0.00%,
Best APR ❤️ NodesByGirls,evmosvaloper1nrfrfllqphnwr9a2qefqft74a0648e6f4mkzkf,0,2.985E+18,2.985E+18,5.00%,N,N,,,N,inactive,0.00%,
Messi,evmosvaloper1m8dmmkxcarg0r65k5znev4utv5nzy049sk009n,0,2899999999999985000,2.9E+18,5.00%,N,N,,,N,inactive,0.00%,
Gabijke,evmosvaloper1rd3acdgvspcwr62696nnnfrge9yw5wcm8wya6f,0,2.37845E+18,2.37845E+18,5.00%,N,N,,,N,inactive,0.00%,
stakingcare,evmosvaloper1r0q7zg2kxehn5aw9l3dntgtt5mh7j727h7fnuz,0,2.179E+18,2.179E+18,5.00%,N,N,,,N,inactive,0.00%,
NXTPOP,evmosvaloper19z2ktgjcwwrjdj226t5vhxaefjr9m7fvct7fj5,0,1.99E+18,1.99E+18,5.00%,N,N,,,N,inactive,0.00%,
Steady Crypto,evmosvaloper1tk6r5a0y4llfmtqaskf538ts6tgr0hhnn6qgfq,0,1.99E+18,1.99E+18,5.00%,N,N,,,N,inactive,0.00%,
cyberG,evmosvaloper1zha88aa7m2uc793avhpe6qukfxnrf2jgwjje9c,0,1.985E+18,1.985E+18,5.00%,N,N,,,N,inactive,0.00%,
bashibozuk,evmosvaloper1vy0e576hp54yr7kmmyxw0546ttx6y83pyferh6,0,1134800002520740292,1.1348E+18,5.00%,N,N,,,N,inactive,0.00%,
hitr,evmosvaloper1426c3rs6fkt8wt4p8w8nl48nn7zpvd0xxvjeq9,0,1.10163E+18,1.10163E+18,5.00%,N,N,,,N,inactive,0.00%,
Validators United,evmosvaloper108z94rdyxa2a3qtrpq6zl9zkzxw2555w3lfday,0,1074603855951076462,1.0746E+18,5.00%,N,N,,,N,inactive,0.00%,
3Tekos,evmosvaloper15gev42txx898lv79d4p78mf8su274p5hj5flqu,0,1.015E+18,1.015E+18,5.00%,N,N,,,N,inactive,0.00%,
Fesh,evmosvaloper1326mc8893qqaac394x7j42hfr00unvffglz37t,0,1013401094705740075,1.0134E+18,5.00%,N,N,,,N,inactive,0.00%,
steak and eggs,evmosvaloper1qqzc6fnq984f4qhp09whpycgke50wcgu5s8rha,0,1.00725E+18,1.00725E+18,5.00%,N,N,,,N,inactive,0.00%,
Start-Staking.cc,evmosvaloper1d8ulds7q7s4cnq3t8eetlrt0e5anxwyqym9v3s,0,1005519169490268051,1.00552E+18,5.00%,N,N,,,N,inactive,0.00%,
Moneto,evmosvaloper1qzyw0ckm8apl7ktl90whuqn6yfdgjs6p4fgxs2,0,995100000000002001,9.951E+17,5.00%,N,N,,,N,inactive,0.00%,
Lex_Prime,evmosvaloper12lg2v2whm9p0yxrqsfss269njnthcs3ljk6aev,0,9.95001E+17,9.95001E+17,5.00%,N,N,,,N,inactive,0.00%,
Please Redelegate,evmosvaloper1fw57tpm54qnapgwc3raajhvej7xsztdmyxp30a,0,995000045719649279,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
Evmos DAO,evmosvaloper146luw8xaes2pkvhurgd8wdlun4d337z2mspw6a,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
GoBlue,evmosvaloper1qx28xgfqvmt9yc3twd6mlfaltqef3thyluc2xn,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
nysa.network,evmosvaloper1p0p304c2n9xulzlwgrd2u9nv7w35yg939k7rgu,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
Paranormal Brothers,evmosvaloper1z2k72z646zng4eh6cxvpwqk95a7wz96acadu98,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
3ventures.io,evmosvaloper1xj60gs9l3y5lv80jhruy20ztmkrnkh9uh8t6mv,0,9.95E+17,9.95E+17,10.00%,N,N,,,N,inactive,0.00%,
Shawn,evmosvaloper18l5hwsyprz7lrht254fz5y9dl2xezvlnh6kk2z,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
bitszn,evmosvaloper1gkmhdy68q0uxnnnham9nnrv04uq6pndp5ewydv,0,9.95E+17,9.95E+17,10.00%,N,N,,,N,inactive,0.00%,
evmos-validator,evmosvaloper1t2jwegmclgal0d5g7gmkp2mz8tcqdhpx2jfj7l,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
Oneplus,evmosvaloper15w79j4pfzp9xzcsvt525gad0yusklwsm8nfnjv,0,9.95E+17,9.95E+17,5.00%,N,N,,,N,inactive,0.00%,
Kintsugi Nodes,evmosvaloper1fah2lu8wew6avm9ve037n92dkvzjggjza5y80c,0,990039682588391094,9.9004E+17,5.00%,N,N,,,N,inactive,0.00%,
Start-Staking.cc,evmosvaloper1plda7hy5z989fhsulmr7wtve3wxrax9yuwmg9e,0,895519169490268048,8.95519E+17,5.00%,N,N,,,N,inactive,0.00%,
Himalayas,evmosvaloper1gprw5m3qq4lukvufssh567yljur6nlutl6fh4x,0,882504083542867968,8.82504E+17,5.00%,N,N,,,N,inactive,0.00%,
BabyScope,evmosvaloper1jjukyfxfusatfjpx99cekxyvms95ergafme8l0,0,8E+17,8E+17,5.00%,N,N,,,N,inactive,0.00%,
Stakeme.io,evmosvaloper1vg55n0rme285ncdjd0dwhylm0f4dgyfn5ar48g,0,497501061108979196,4.97501E+17,5.00%,N,N,,,N,inactive,0.00%,
NODEJUMPER,evmosvaloper1hm5elxdjfx4pltn00e0tde0avhpj03tynuhkk3,0,3.9E+17,3.9E+17,10.00%,N,N,,,N,inactive,0.00%,
StakeSeeker by BTCS,evmosvaloper1fpwl3fqr40hq9wzkmdthq7mfy8m7xp6t38ud3x,0,195049759935237649,1.9505E+17,5.00%,N,N,,,N,inactive,0.00%,
