chain_id,validator_name,validator_address,current_weight
celestia,go,celestiavaloper1uvytvhunccudw8fzaxvsrumec53nawyj939gj9,954
celestia,finoaconsensusservices,celestiavaloper1e2p4u5vqwgum7pm9vhp0yjvl58gvhfc6yfatw4,935
celestia,chorusone,celestiavaloper15urq2dtp9qce4fyc85m6upwm9xul3049gwdz0x,806
celestia,p2porg,celestiavaloper1r4kqtye4dzacmrwnh6f057p50pdjm8g59tlhhg,643
celestia,cuck,celestiavaloper1jkuw8rxxrsgn9pq009987kzelkp46cgcaa7lhj,519
celestia,figment,celestiavaloper1xqc7w3pe38kg4tswjt7mnvks7gy4p38vtsuycj,344
celestia,p-opsteam,celestiavaloper1ac4mnwg79gyvd0x5trl2fgjv07lgfas02jf378,334
celestia,cosmostation,celestiavaloper1uqj5ul7jtpskk9ste9mfv6jvh0y3w34vtpz3gw,303
celestia,twinstake,celestiavaloper1mhux0vt6qszz8qwv8axggt02jjm7tuvdfhz78j,294
celestia,keplr,celestiavaloper1uwmf03ke52vld2sa9khs0nslpgzwsm5xs5e4pn,253
celestia,imperator,celestiavaloper1r5xt7twqmh39ky72f4txxjrhlt2z0qwwmdal8c,242
celestia,nodesguru,celestiavaloper1hm2d8e6nd5ngtlte3hlded03vgj3rer94vmdml,219
celestia,ai,celestiavaloper1v5hrqlv8dqgzvy0pwzqzg0gxy899rm4klzxm07,207
celestia,polkachu,celestiavaloper1jgqewpzn7dww5tlpnkypm72fm8tjznmw7ll7ls,195
celestia,binarybuilders,celestiavaloper15kpw453rgqrranltr8pcy9muryf3jjd7esw38j,193
celestia,galaxydigital,celestiavaloper1463wx5xkus5hyugyecvlhv9qpxklz62kyhwcts,184
celestia,upnode|0%fee,celestiavaloper133t4gpv4vhpqgfn9gr8l4u423zrglg8rkqeupr,182
celestia,qubelabs,celestiavaloper1j2jq259d3rrc24876gwxg0ksp0lhd8gy49k6st,180
celestia,stakingfacilities,celestiavaloper1wu24jxpn9j0580ehjz344d58cf3t7lzrrgqmnr,170
celestia,xprv,celestiavaloper1nwu3ugynh8m6r7aphv0uxnca84t7gnruvyye9c,166
celestia,hextechnologies,celestiavaloper1ftmw4wh8dq2ljw0xq3xgg00dl7l20se3lrml7q,165
celestia,01node,celestiavaloper1murrqgqahxevedty0nzqrn5hj434fvffxufxcl,165
celestia,iykyk,celestiavaloper1amxp3ah9anq4pmpnsknls7sql3kras9hs8pu0g,162
celestia,zkv,celestiavaloper187avawwq7qhanrkxf45mayztdqsr49hu8lezdh,144
celestia,nocturnallabs,celestiavaloper1zqjpfxtv3yp6kdlgra4hc9zehxgvpaw82hxr5w,138
celestia,nansen,celestiavaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvjeqh0m,105
celestia,stakecito,celestiavaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7q5qhs58,98
celestia,validatus,celestiavaloper19v94c3z7ckarwsum76kaagma0wqsqhh5nl5zqg,98
celestia,mzonder,celestiavaloper1demcj83q7nxt6gtqxlu7qsmwqpt4jspj3alr92,87
celestia,blackblocks,celestiavaloper1knn88yl08ctsdrtxvfp39jywt7rph9ptv7532y,83
celestia,staked,celestiavaloper1pmn4cjwf26hkcpvyl322glhpdpcemcel8ca2vl,67
celestia,w3hitchhiker,celestiavaloper1zdrz4w2pwwffdvmpum0626vycel9caay9n3pll,52
celestia,nodestake,celestiavaloper19f0w9svr905fhefusyx4z8sf83j6et0g57nch8,50
celestia,lavenderfivenodes,celestiavaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zcvqd22,47
celestia,allnodes,celestiavaloper1rcm7tth05klgkqpucdhm5hexnk49dfda3l3hak,47
celestia,alphab,celestiavaloper1v987evnk7hsqct7smdqpxqprhvlcxgt43kyewc,46
celestia,latamnodes,celestiavaloper14v4ush42xewyeuuldf6jtdz0a7pxg5fwrlumwf,43
celestia,nodeguardians,celestiavaloper1m58punvt32u07ra4p6x7krgxakye3m90rzgm4c,41
celestia,enigma,celestiavaloper107lwx458gy345ag2afx9a7e2kkl7x49y3433gj,40
celestia,nakoturk,celestiavaloper1pnzrk7yzx0nr9xrcjyswj7ram4qxlrfz28xvn6,39
celestia,kjnodes,celestiavaloper17p8y0sm76zhrtjny98tknevafvlq9860ehykz3,39
celestia,easy2stake,celestiavaloper1un77nfm6axkhkupe8fk4xl6fd4adz3y59fucpu,35
celestia,forbole,celestiavaloper1593ns00rftlqp2gyu6wdmrqpgv5frv0hsf4sw2,33
celestia,kiln,celestiavaloper1djqecw6nn5tydxq0shan7srv8j65clsfmnxcfu,32
celestia,b-harvest,celestiavaloper14ntfv0qkg8522xe0pvrfgqxcmnj5x466v8z3tl,32
celestia,brightlystake,celestiavaloper19y52qzj4hxw0u68krfptkjlm77cvth8dgum7yu,31
celestia,stakin,celestiavaloper1dlsl4u42ycahzjfwc6td6upgsup9tt7cz8vqm4,30
celestia,everstake,celestiavaloper1eualhqh07w7p45g45hvrjagkcxsfnflzdw5jzg,29
celestia,frens,celestiavaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wh8xeg4,28
celestia,stakelyio,celestiavaloper1yknsyf9ws4ugtv3r9g43kwqkne4zmrupcxhlth,27
celestia,dsrv,celestiavaloper1vje2he3pcq3w5udyvla7zm9qd5yes6hzffsjxj,26
celestia,projectblanc,celestiavaloper1auqmdc2pnx5gxvakjdsc9v9zc4y2ga0hcaxg9x,25
celestia,larryengineer,celestiavaloper1ryyzale2qcp3e35k0ze3kc0mpfdtw9jagcss3k,24
celestia,stakelab,celestiavaloper1lqfqp2w65pjsu6hg3qg4qfp4t2t6da4a3gg8ad,24
celestia,swissstaking,celestiavaloper1u4vhh70lwlt2va7hw5evzl6sap92t0m9nqzmud,22
celestia,freshstaking,celestiavaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgj8g0ng0,22
celestia,stakingcabin,celestiavaloper1vdp8q3v72mntewqqak56yk3gzz7h5ukmeym9hk,22
celestia,contributiondao,celestiavaloper17srrapx2cvqyyy4rg3menq0hn86py8f3klelhl,21
celestia,bwarelabs,celestiavaloper1vl3dkus7g0cj4lg0e2jrqk2reukmlht0ee7cr4,20
celestia,lemniscap,celestiavaloper12t63cy8kn5n7qw77xvjn00ymcr0uuvz2vh8p79,18
celestia,kek,celestiavaloper1njzuxja7aa7w2d69ldg2r8c6qhjzfcd42huq0x,17
celestia,staking4all,celestiavaloper19kr4f4ndyek6kwa0vt3w4un8he0tkekufa8t2g,17
celestia,gunter,celestiavaloper1pavac9yrlgwyw6v9yx84sttc96n9ee9zrja2u7,17
celestia,cumulo,celestiavaloper1cs37tvmahavw8xcnzcgyz342sh0al37ma4zqat,17
celestia,cryptocrewvalidators,celestiavaloper138jl42zlxue4wpvnugcdqhxjmyd2vpt6qhs5ls,16
celestia,validatrium,celestiavaloper125xazqstxpav7ekrt4w8km7ccdu8ytj40xug70,16
celestia,bitnordic,celestiavaloper1slnzmhg3kwhc2c5y9atrt5jtmt3sauzzp4tguj,16
celestia,unbonding-pleaseredelegate,celestiavaloper1qx43f066sh6728avms4qq09cj2a3mg83dgjh22,16
celestia,chainodetech,celestiavaloper1qxeza0sa037u35p3ze8p7ka7emajvydnyjlp07,15
celestia,encapsulate(fkakingsuper),celestiavaloper1s0lankh33kprer2l22nank5rvsuh9ksa2xcd2y,15
celestia,moonlet,celestiavaloper1q8teur40emyun60et4wh5z6yj5669stgz8xs59,15
celestia,meria,celestiavaloper1yecxnyegvgm5dwsx0r3jsgr74ju6mlxdwkxx8g,15
celestia,wavefive,celestiavaloper1cmaga4f6f7pttuwzfldn9067ld3090uw0e6zq8,15
celestia,conqueror,celestiavaloper10f8l8m4879h40848rsvxat797t3a5ghgdsjgzl,15
celestia,noders,celestiavaloper139mu0a0ucz0gmrkavm5wjar2lpx7yvxq3e25e5,15
celestia,stakesquid,celestiavaloper1l0zmpm02u240crndlj7hkvlj5azuglv4emfczt,15
celestia,stakerspace,celestiavaloper1qdfdh8stxpkj4zz46x2n9ejyyy9h0c86425yjm,14
celestia,spidey,celestiavaloper1st4h4ymu52hwtl3s0n298t6adj0vputx8jw8xt,14
celestia,strangelove,celestiavaloper1sl97x54v0u3extuj2zrf7h0qrrtpgpslfrjjry,14
celestia,kooltek68,celestiavaloper1ax83exaawlmy5p2qn22gcynrchwdntt5xvj0qu,13
celestia,counterpoint,celestiavaloper1vfydl5r98zev8xc7j0mus28r63jcklsu63vuah,13
celestia,blockscope,celestiavaloper1cqgzxhn3dqd58xexz8yley2wntdvym4emzvpd7,13
celestia,activenodes,celestiavaloper1t345w0vxnyyrf4eh43lpd3jl7z378rtsdn9tz3,12
celestia,partnerstaking,celestiavaloper1clf3nqp89h97umhl4fmcqr642jz6rszcxegjc6,12
celestia,mhventures,celestiavaloper1q2kaajedxm0r5xc0twdqz6atap96502d67yjyj,10
comdex-1,autostake,comdexvaloper195re7mhwh9urewm3rvaj9r7vm6j63c4sd78njd,4065
comdex-1,cryptocrew,comdexvaloper10d87jx68zygmwagu9ggzxpept07zs7nmcpyjr6,3721
comdex-1,stakecito,comdexvaloper1qe8uuf5x69c526h4nzxwv4ltftr73v7q5dufl6,3661
comdex-1,cosmostation,comdexvaloper1p0a674uq64mxfgxa2h75a6k7r86hjg7pefq4zy,3634
comdex-1,polkachu,comdexvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4p3447dz,3424
comdex-1,stakewithus,comdexvaloper1vj0ntz8qk9pxk7xt3n0ukdkt86j3epnva2ag7p,2968
comdex-1,architectnodes,comdexvaloper1hvhyunq7qvykzvrcnhjj4xnkcla58xustdw75m,2805
comdex-1,paranormalbrothers,comdexvaloper1czs368jkxgwflufajtvr0lhg6660aeplz9s5qn,2513
comdex-1,bridgetower,comdexvaloper1ks4da6wzff7zdgkxydehl8ffp7k3dffc3x2q7a,2412
comdex-1,dankuzone,comdexvaloper1zk7jdn32dejfeya3c4e3h5lyjsuhafthlrhe2f,2384
comdex-1,citadelone,comdexvaloper1glgnuuckrkcvl90uk0ute8h0y4gdp5u8s0ahnt,2300
comdex-1,capx,comdexvaloper1dz5hxw7dnmga0j0rzgkvlcmpuy37u4jaswel66,2272
comdex-1,leonoors,comdexvaloper1ccmys9wyh97khl5wve89wtuc35euylnuzfhp6w,2175
comdex-1,stakelab,comdexvaloper1gfe4f7urf866xte5cpmkgsw7q2u97qj06ldtj3,2163
comdex-1,goldenratio,comdexvaloper18hrnuttvs8efncze46g7q2ujy4p4yude83kndl,2120
comdex-1,allnodes,comdexvaloper1clsxq6wk4r4wsd0wjlqaa52p4t94r06lya7h5t,2101
comdex-1,mysticalgirl,comdexvaloper1ty6jnra4er0uwm5ud9a04kc3vxk8a324mhrcrk,2038
comdex-1,forbole,comdexvaloper1e4wjh48ks5j5d9702d35q360ffmf3jj2xpuf3f,2011
comdex-1,infstones,comdexvaloper145n9js0hxfrkkufhanvwwfr3dh2m4j6cped8w6,2001
comdex-1,omniflix,comdexvaloper1329mxprv0lqhdqm77urzr77gva2jmxmzd3kjek,1981
comdex-1,kalpatech,comdexvaloper1adpw4sj0p4ux698rt50k9cmd7g5cewvyn7u0h2,1907
comdex-1,klubstaking,comdexvaloper12lmnmx83p5lcndvl0zrks3fqk3wspqm0hjtzzz,1872
comdex-1,zenchainlabs,comdexvaloper1flsq5dcypwrf6pjlr2vw0ws5ratv45dfysfv74,1819
comdex-1,prithvidevs,comdexvaloper1d25vszat2kf6n8vs7xz9t9avmmn3d6w86yfghm,1785
comdex-1,mandragora,comdexvaloper1aqq8kugxxtaumkyaw47hsl6t2ads8758fd57kf,1771
comdex-1,enigma,comdexvaloper14he9lxj0cd5qnwy0haa73sdw7jv5wn2lj7qp63,1753
comdex-1,whitewhale,comdexvaloper1mp9tca6z6z0qczdy9wps5fuhxsucre0zfevavc,1735
comdex-1,vaultstaking,comdexvaloper1zy7uuu6cd5fde3uunlh5l40jjf24ypd6rnltv5,1677
comdex-1,ezstaking,comdexvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw0u289r,1669
comdex-1,sentineldvpn,comdexvaloper1ndslxsucavg3eglqe4mzge74tdx67rcnd7dawq,1646
cosmoshub-4,everstake,cosmosvaloper1tflk30mq5vgqjdly92kkhhq3raev2hnz6eete3,0
cosmoshub-4,cosmostation,cosmosvaloper1clpqr4nrk4khgkxj78fcwwh6dl3uw4epsluffn,4369
cosmoshub-4,citadelone,cosmosvaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qxerarrl,3119
cosmoshub-4,cephalopod,cosmosvaloper16k579jk6yt2cwmqx9dz5xvq9fug2tekvlu9qdv,5619
cosmoshub-4,provalidator,cosmosvaloper1g48268mu5vfp4wk7dk89r0wdrakm9p5xk0q50k,0
cosmoshub-4,forbole,cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,2119
cosmoshub-4,bharvest,cosmosvaloper10e4vsut6suau8tk9m6dnrm0slgd6npe3jx5xpv,0
cosmoshub-4,imperator,cosmosvaloper1vvwtk805lxehwle9l4yudmq6mn0g32px9xtkhc,1869
cosmoshub-4,simplystaking,cosmosvaloper124maqmcqv8tquy764ktz7cu0gxnzfw54n3vww8,2371
cosmoshub-4,lavenderfive,cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,4371
cosmoshub-4,bronbro,cosmosvaloper106yp7zw35wftheyyv9f9pe69t8rteumjrx52jg,2873
cosmoshub-4,notional,cosmosvaloper1083svrca4t350mphfv9x45wq9asrs60cdmrflj,0
cosmoshub-4,cryptocrew,cosmosvaloper14qazscc80zgzx3m0m0aa30ths0p9hg8vdglqrc,5621
cosmoshub-4,icycro,cosmosvaloper1ukpah0340rx7k3x2njnavwyjv6pfpvn632df9q,3123
cosmoshub-4,danku,cosmosvaloper140e7u946a2nqqkvcnjpjm83d0ynsqem8dnp684,0
cosmoshub-4,stakin,cosmosvaloper1fhr7e04ct0zslmkzqt9smakg3sxrdve6ulclj2,2621
cosmoshub-4,polkachu,cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,3121
cosmoshub-4,cyphercore,cosmosvaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7z5r2qs,0
cosmoshub-4,stakely,cosmosvaloper16yupepagywvlk7uhpfchtwa0stu5f8cyhh54f2,2871
cosmoshub-4,blockscape,cosmosvaloper13x77yexvf6qexfjg9czp6jhpv7vpjdwwkyhe4p,0
cosmoshub-4,wetez,cosmosvaloper1s05va5d09xlq3et8mapsesqh6r5lqy7mkhwshm,0
cosmoshub-4,smartstake,cosmosvaloper18extdhzzl5c8tr6453e5hzaj3exrdlea90fj3y,0
cosmoshub-4,blockhunters,cosmosvaloper1symf474wnypes2d3mecllqk6l26rwz8mfjqdus,0
cosmoshub-4,frens,cosmosvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wxxp9gd,0
cosmoshub-4,oni,cosmosvaloper16s96n9k9zztdgjy8q4qcxp4hn7ww98qkrka4zk,0
cosmoshub-4,madeinblock,cosmosvaloper1usvshtypjw57edkwxq3tagme665398f0hf4wuc,0
cosmoshub-4,genesislab,cosmosvaloper1wdrypwex63geqswmcy5qynv4w3z3dyef2qmyna,0
cosmoshub-4,auditone,cosmosvaloper1udpsgkgyutgsglauk9vk9rs03a3skc62gup9ny,0
cosmoshub-4,binaryholdings,cosmosvaloper1e4vye322gkjx8n85jgcclnc7nvdvu82axnr5ll,5623
cosmoshub-4,blockdaemon,cosmosvaloper10nzaaeh2kq28t3nqsh5m8kmyv90vx7ym5mpakx,0
cosmoshub-4,goldenratio,cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,0
cosmoshub-4,virtualhive,cosmosvaloper1zc0z44e42qhzltqc8qpj5qrzn836d3lftnqmgw,0
cosmoshub-4,chainflow,cosmosvaloper1j0vaeh27t4rll7zhmarwcuq8xtrmvqhudrgcky,0
cosmoshub-4,chainup,cosmosvaloper13maqgtlklmereflvg3lq3e8zrp0jsqhr8ef3kk,0
cosmoshub-4,luganodes,cosmosvaloper1m902jrk0pn4yc47zfvauqwvtq0e03nen5xgzte,0
cosmoshub-4,chainlayer,cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,0
cosmoshub-4,dhkdao,cosmosvaloper1m73mgwn3cm2e8x9a9axa0kw8nqz8a492ms63vn,0
cosmoshub-4,ubikcapital,cosmosvaloper1q6d3d089hg59x6gcx92uumx70s5y5wadklue8s,0
cosmoshub-4,stakelab,cosmosvaloper1gpx52r9h3zeul45amvcy2pysgvcwddxrgx6cnv,2868
cosmoshub-4,s16researchventures,cosmosvaloper1uhnsxv6m83jj3328mhrql7yax3nge5svrv6t6c,2121
cosmoshub-4,freshstaking,cosmosvaloper17h2x3j7u44qkrq0sk8ul0r2qr440rwgjkfg0gh,0
cosmoshub-4,zkv,cosmosvaloper1v5y0tg0jllvxf5c3afml8s3awue0ymju89frut,0
cosmoshub-4,compass,cosmosvaloper1ff0dw8kawsnxkrgj7p65kvw7jxxakyf8n583gx,0
cosmoshub-4,a41,cosmosvaloper1v78emy9d2xe3tj974l7tmn2whca2nh9zp7s0u9,3125
cosmoshub-4,sg1,cosmosvaloper196ax4vc0lwpxndu9dyhvca7jhxp70rmcvrj90c,0
cosmoshub-4,crosnest,cosmosvaloper1fsg635n5vgc7jazz9sx5725wnc3xqgr7awxaag,0
cosmoshub-4,p2p,cosmosvaloper132juzk0gdmwuxvx4phug7m3ymyatxlh9734g4w,0
cosmoshub-4,republiccrypto,cosmosvaloper14upntdx8lf0f49t987mj99zksxnluanvu6x4lu,0
cosmoshub-4,syncnode,cosmosvaloper19j2hd230c3hw6ds843yu8akc0xgvdvyuz9v02v,0
cosmoshub-4,whispernode,cosmosvaloper19ecn7ljwp6el2pc5lldyauwv05ufwut9mm38r5,0
cosmoshub-4,kira,cosmosvaloper16qme5yxucnaj6snx35nmwze0wyxr8wfgqxsqfw,0
cosmoshub-4,polychain,cosmosvaloper14k4pzckkre6uxxyd2lnhnpp8sngys9m6hl6ml7,0
cosmoshub-4,shapeshiftdao,cosmosvaloper199mlc7fr6ll5t54w7tts7f4s0cvnqgc59nmuxf,2259
cosmoshub-4,witval,cosmosvaloper1ddle9tczl87gsvmeva3c48nenyng4n56nghmjk,0
cosmoshub-4,staked,cosmosvaloper1we6knm8qartmmh2r0qfpsz6pq0s7emv3e0meuw,0
cosmoshub-4,vortexlive,cosmosvaloper1gxju9ky3hwxvqqagrl3dxtl49kjpxq6wlqe6m5,0
cosmoshub-4,tienthuattoan,cosmosvaloper13ql36flc4cdjhx08hke5vpr4dyv03aafnmvtnc,1
cosmoshub-4,melea,cosmosvaloper1zqgheeawp7cmqk27dgyctd80rd8ryhqs6la9wc,0
cosmoshub-4,jabbey,cosmosvaloper1xwazl8ftks4gn00y5x3c47auquc62ssuqlj02r,4373
cosmoshub-4,irisnetbianjie,cosmosvaloper1ssm0d433seakyak8kcf93yefhknjleeds4y3em,0
cosmoshub-4,stakewolle,cosmosvaloper1gf4wlkutql95j7wwsxz490s6fahlvk2s9xpwax,2123
cosmoshub-4,in3s,cosmosvaloper1rcp29q3hpd246n6qak7jluqep4v006cdsc2kkl,0
cosmoshub-4,dokiacapital,cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,0
cosmoshub-4,allnodes,cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,0
cosmoshub-4,stargaze,cosmosvaloper1et77usu8q2hargvyusl4qzryev8x8t9wwqkxfs,0
cosmoshub-4,tessellated,cosmosvaloper1fun809ksxh87nzf88yashp9ynjz6xkscrtvzvw,0
cosmoshub-4,onblocnode,cosmosvaloper10jzj3jjd3frna0ay08sh4zu4fpy957s49jkk7m,0
cosmoshub-4,dragonstake,cosmosvaloper15r4tc0m6hc7z8drq3dzlrtcs6rq2q9l2nvwher,0
cosmoshub-4,stakecito,cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,0
cosmoshub-4,binancenode,cosmosvaloper18ruzecmqj9pv8ac0gvkgryuc7u004te9rh7w5s,0
cosmoshub-4,westaking,cosmosvaloper1ptyzewnns2kn37ewtmv6ppsvhdnmeapvtfc9y5,0
cosmoshub-4,silknodes,cosmosvaloper1aewyh4gtvayx6v7w592jdfylawk4rsu9tfvfgm,1873
cosmoshub-4,stir,cosmosvaloper1d0aup392g3enru7eash83sedqclaxvp7fzh6gk,0
cosmoshub-4,pupmos,cosmosvaloper1vygmh344ldv9qefss9ek7ggsnxparljlmj56q5,0
cosmoshub-4,cosmosgbt,cosmosvaloper1x8rr4hcf54nz6hfckyy2n05sxss54h8wz9puzg,0
cosmoshub-4,ezstaking,cosmosvaloper1gjtvly9lel6zskvwtvlg5vhwpu9c9waw7sxzwx,0
cosmoshub-4,terranodes,cosmosvaloper1v69lzl909kje64k8vae24uytpxcnpxgullz2dx,0
cosmoshub-4,upbitstaking,cosmosvaloper1x8efhljzvs52u5xa6m7crcwes7v9u0nlwdgw30,0
cosmoshub-4,stakefish,cosmosvaloper1sjllsnramtg3ewxqwwrwjxfgc4n4ef9u2lcnj0,0
cosmoshub-4,easy2stake,cosmosvaloper1e0plfg475phrsvrlzw8gwppeva0zk5yg9fgg8c,0
cosmoshub-4,stakingfund,cosmosvaloper1000ya26q2cmh399q4c5aaacd9lmmdqp90kw2jn,0
cosmoshub-4,chorusone,cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,0
cosmoshub-4,defiwallet,cosmosvaloper1keltez56g3zm9w8wr8gcmmulze48g2q3usuw8c,0
cosmoshub-4,iqlusion,cosmosvaloper1grgelyng2v6v3t8z87wu3sxgt9m5s03xfytvz7,0
cosmoshub-4,interstellarlounge,cosmosvaloper1nz3c4q40j8jyvg2hcljkwhe69872mnllf7v9xh,0
cosmoshub-4,deleganetworks,cosmosvaloper1uutuwrwt3z2a5z8z3uasml3rftlpmu25aga5c6,0
cosmoshub-4,bitvalidator,cosmosvaloper1lkujuk2004p3w42tgvuvqnsdmsq8u6jqkwf9wj,0
cosmoshub-4,sikka,cosmosvaloper1ey69r37gfxvxg62sh4r0ktpuc46pzjrm873ae8,0
cosmoshub-4,stakewithus,cosmosvaloper1jlr62guqwrwkdt4m3y00zh2rrsamhjf9num5xr,1871
cosmoshub-4,stakingfacilities,cosmosvaloper1x88j7vp2xnw3zec8ur3g4waxycyz7m0mahdv3p,0
cosmoshub-4,kraken,cosmosvaloper1z8zjv3lntpwxua0rtpvgrcwl0nm0tltgpgs6l7,0
cosmoshub-4,crowdcontrol,cosmosvaloper1x3mkgqpshvpq87d33ndsleu7gd7w47dl4ve0yy,0
cosmoshub-4,nodeguardians,cosmosvaloper1jst8q8flpn94u9uvkpae8mrkk3a5pjhxx529z2,0
cosmoshub-4,gatadao,cosmosvaloper10unx6s0cdqntvrumd5hs07rgd5ytcztqh8etw6,0
cosmoshub-4,stakesystems,cosmosvaloper1ualhu3fjgg77g485gmyswkq3w0dp7gys6qzwrv,0
cosmoshub-4,swissstaking,cosmosvaloper1y0us8xvsvfvqkk9c6nt5cfyu5au5tww2ztve7q,0
cosmoshub-4,coinbasecloud,cosmosvaloper1crqm3598z6qmyn2kkcl9dz7uqs4qdqnr6s8jdn,0
cosmoshub-4,cosvalidator,cosmosvaloper122j3zmqdl6d2g64qmjuqzj65gfejsvjp07yljn,0
cosmoshub-4,kalpatech,cosmosvaloper1ehkfl7palwrh6w2hhr2yfrgrq8jetgucudztfe,0
cosmoshub-4,keplr,cosmosvaloper1gf3dm2mvqhymts6ksrstlyuu2m8pw6dhfp9md2,4373
cosmoshub-4,figment,cosmosvaloper1hjct6q7npsspsg3dgvzk3sdf89spmlpfdn6m9d,0
cosmoshub-4,kysenpoolsky,cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm,0
cosmoshub-4,ztake,cosmosvaloper102ruvpv2srmunfffxavttxnhezln6fnc54at8c,0
cosmoshub-4,klubstaking,cosmosvaloper1wqy2s6nwnxj57l0l5rdjxxr646p3al6y70435m,0
cosmoshub-4,coinbasecustody,cosmosvaloper1c4k24jzduc365kywrsvf5ujz4ya6mwympnc4en,0
cosmoshub-4,hashquark,cosmosvaloper1cgh5ksjwy2sd407lyre4l3uj2fdrqhpkzp06e6,0
cosmoshub-4,01node,cosmosvaloper17mggn4znyeyg25wd7498qxl7r2jhgue8u4qjcq,0
cosmoshub-4,grantfish,cosmosvaloper1xym2qygmr9vanpa0m7ndk3n0qxgey3ffzcyd5c,0
cosmoshub-4,posthuman,cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,2618
cosmoshub-4,rockawayxinfra,cosmosvaloper1thl5syhmscgnj7whdyrydw3w6vy80044hjpnxh,0
cosmoshub-4,lunamint,cosmosvaloper1ec3p6a75mqwkv33zt543n6cnxqwun37rr5xlqv,0
cosmoshub-4,commercionetwork,cosmosvaloper1fqzqejwkk898fcslw4z4eeqjzesynvrdfr5hte,0
cosmoshub-4,dacm,cosmosvaloper16fnz0v4cnv5dpnj0p3gaft2q2kzx8z5hfrx6v5,0
cosmoshub-4,citizencosmos,cosmosvaloper1e859xaue4k2jzqw20cv6l7p3tmc378pc3k8g2u,5625
cosmoshub-4,cexio,cosmosvaloper1yw5s259jkcg0jzmh7sce29uk0lqqw2ump7578p,0
cosmoshub-4,0base,cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,0
cosmoshub-4,ledger,cosmosvaloper10wljxpl03053h9690apmyeakly3ylhejrucvtm,0
cosmoshub-4,highstakes,cosmosvaloper1yh089p0cre4nhpdqw35uzde5amg3qzexkeggdn,0
cosmoshub-4,nodestake,cosmosvaloper19f0w9svr905fhefusyx4z8sf83j6et0g9l5yhl,2623
cosmoshub-4,prism,cosmosvaloper1hmd535f69t3x262m6s9wc6jd0dmel2zevhyuhm,0
cosmoshub-4,blocksunited,cosmosvaloper1jmykcq8gylmy5tgqtel4xj4q62fdt49sl584xd,0
cosmoshub-4,prodelegators,cosmosvaloper18sqvyf4ss84qree7gndph5chmm82fglsqfylwn,0
cosmoshub-4,blockpower,cosmosvaloper1rpgtz9pskr5geavkjz02caqmeep7cwwpv73axj,0
cosmoshub-4,meria,cosmosvaloper1wrx0x9m9ykdhw9sg04v7uljme53wuj03aa5d4f,0
cosmoshub-4,multichain,cosmosvaloper1vf44d85es37hwl9f4h9gv0e064m0lla60j9luj,0
cosmoshub-4,dforce,cosmosvaloper1cc99d3xcukhedg4wcw53j7a9q68uza707vpfe7,0
cosmoshub-4,game,cosmosvaloper1qaa9zej9a0ge3ugpx3pxyx602lxh3ztqgfnp42,0
cosmoshub-4,wecoins,cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,0
cosmoshub-4,cosmicvalidator,cosmosvaloper1de7qx00pz2j6gn9k88ntxxylelkazfk3g8fgh9,2875
cosmoshub-4,cosmosspaces,cosmosvaloper13p5ckpmc9g2v8ez5qsxs00wadqvcc7q0qheh26,2625
cosmoshub-4,chillvalidation,cosmosvaloper1sdz4rc95vnzh2f54sacec50vjxnmwdakfym4vh,2372
cosmoshub-4,enigma,cosmosvaloper1gah0q9gqypnr7ufzg0dcda3k6v8qp4ceddn8fs,2375
cosmoshub-4,dsrv,cosmosvaloper1wlagucxdxvsmvj6330864x8q3vxz4x02rmvmsu,2125
cosmoshub-4,strangelove,cosmosvaloper130mdu9a0etmeuw52qfxk73pn0ga6gawkxsrlwf,0
cosmoshub-4,cryptodungeon,cosmosvaloper13x4pynlp86prhcmtns742kgsgu7pjtzj4djh7s,0
cosmoshub-4,kiln,cosmosvaloper1uxlf7mvr8nep3gm7udf2u9remms2jyjqvwdul2,0
