Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
bobs-pc,terravaloper1288f4sy7a0vn07ntpdgh3xl3ae94wcntvptlk5,0,5009500,5009500,10.00%,N,N,,,N,inactive,0.00%,
huobi,terravaloper1j7drdl93x47ah0krr30f9xxmgcvv7kkyvw760c,0,5009500,5009500,5.00%,Y,N,,,N,"inactive, CEX",0.00%,
0% Ratify | Supercharged delegation rewards,terravaloper15ky0w3rglcxgvpmkcvcdcd3ml4v7yuut5mk0q3,0,5009500,5009500,5.00%,N,N,,,N,inactive,0.00%,
OWNR Wallet,terravaloper1luyy5c5346gfy5kn0u9j03782clx9mplch7cew,0,5009500,5009500,5.00%,N,N,,,N,inactive,0.00%,
waltsoft.money,terravaloper1a6n088fsjxp7e63zrh7dvllhelksu6g0wzqal5,0,3999601,3999601,5.00%,N,N,,,N,inactive,0.00%,
TaiPanich,terravaloper1vjthkeksxrc4hl806y2kktr5xzvfqfaysgam70,0,2999700,2999700,10.00%,N,N,,,N,inactive,0.00%,
Intern Capital 0% Fee --> 2025,terravaloper1y3f6zzad5efn4m9xl7cfpapa9y49kc5l3s8v76,0,1999801,1999801,5.00%,N,N,,,N,inactive,0.00%,
Zeus Staking,terravaloper1h0z9l64y6alk2kzk8c6z5hq2c40peuhvjg2g0k,0,1973436,1973436,5.00%,N,N,,,N,inactive,0.00%,
Hex Trust,terravaloper1wyycam5xm0hdfe8ekeddwue72fcz4gnjggpgnh,0,1049900,1049900,10.00%,N,N,,,N,inactive,0.00%,
chainon,terravaloper1qydjryxqkz9n7x8kcrl3c0w0yckwswgjmu0qd8,0,1009900,1009900,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
abitration,terravaloper1r09u7wn4nujsscqwc2p87dly0nasvdyxaj5m7h,0,1009900,1009900,20.00%,N,N,,,N,"inactive, commission>10%",0.00%,
Zero,terravaloper1yp9hzs5j7kuc99x0uude57zmvxf89w2ykvpy80,0,1009900,1009900,5.00%,N,N,,,N,inactive,0.00%,
AthensProject,terravaloper1dmkdw7q23acc72knqv9yu46pz2m363705cnt27,0,1009900,1009900,5.00%,N,N,,,N,inactive,0.00%,
Clorophilla,terravaloper1cehw6u08tyxyyygy04eftqnswd0f2c2zsprc9t,0,1009900,1009900,7.00%,N,N,,,N,inactive,0.00%,
Ginkou,terravaloper1fnrw6z8ff00h5ucev2qvp45pzd430s6crtncga,0,1006257,1006257,5.00%,N,N,,,N,inactive,0.00%,
farewell,terravaloper1gfajnv0ud3r6kecvzzqm5acd2adntvgwmzzr72,0,1003910,1003910,8.00%,N,N,,,N,inactive,0.00%,
Independent Node • Help Us Grow With Your Stake 🙏,terravaloper1y99dhap8kd87wnsuepna22jgwfgdmj077jag97,0,999916,999916,10.00%,N,N,,,N,inactive,0.00%,
Kalia Network,terravaloper1mt9vkj2qwwkzam9mqp5huys4u4yl5u99ny4tw8,0,110000,110000,5.00%,N,N,,,N,inactive,0.00%,
Pixy,terravaloper120amfsh6mpk8hkpwj3eml8rejdme8c75vnantl,0,100000,100000,5.00%,N,N,,,N,inactive,0.00%,
