Validator Name,Validator Address,Stride Delegations,Live Delegations,Delegations Minus Stride,Commission,CEX,Active,Uptime,Governance,Eligibility,Reason,Current Weight,New Weight
𝐥𝐞𝐬𝐧𝐢𝐤 | 𝐔𝐓𝐒𝐀,haqqvaloper1ld747ks23dqheenk3pjth57claqqpfnxax6cea,942522160983475741471599,12943427040148305741486485,1.20009E+25,20.00%,N,Y,,,N,commission>10%,0.88%,
Masterblox,haqqvaloper1ja29wpj6l5t42jj67vgqcuj8pu046uqklss524,0,10001066848565054546730111,1.00011E+25,10.00%,N,N,,,N,inactive,0.00%,
SureStake,haqqvaloper16hy887wxzjmmkkfrdxzgz9dlv6mfru56q539cw,514296911029389874078629,10513463063358605256230967,9.99917E+24,10.00%,N,N,,,N,inactive,0.48%,
NodeStake,haqqvaloper1qt6yf3fvz250uddj04rxglfd40v8nruqm9kyy7,930305967950940794444497,10044427592520281581775052,9.11412E+24,20.00%,N,Y,,,N,commission>10%,0.87%,
F5 Nodes,haqqvaloper1x93c3lwves5xagxmx3rkku6scxt9yhwn243sts,2765696621340318131460039,10970461814362848192433299,8.20477E+24,20.00%,N,Y,,,N,commission>10%,2.59%,
KonsorTech,haqqvaloper1qujkgnaxmy5ngyudunh04j6ctpt8dp4u8h9rk8,1249368744003155294906627,9430447539346864976587672,8.18108E+24,10.00%,N,Y,,,Y,OK,1.17%,1.59%
01node,haqqvaloper1dr24vnl8veae8998c78vth6qrrmtnhle49vjqg,0,8142388243806991387979142,8.14239E+24,5.00%,N,Y,,,Y,OK,0.00%,1.58%
tarabukinivan,haqqvaloper1xwpeshg6v7fdg55evd9pzlay22a407dnxaat00,1228012013336434691574889,9276650694674629577935328,8.04864E+24,10.00%,N,Y,,,Y,OK,1.15%,1.57%
cyberomanov,haqqvaloper1rf3e3z60lqattw7vxxfu328pwlzu60knjlddsf,1217333648003074389909014,9249438752254125033745209,8.03211E+24,7.00%,N,Y,,,Y,OK,1.14%,1.56%
Dr_Atavov_PRO,haqqvaloper16ecmf2wlfjuaff6sstjcfa8ds5gagm96j4zpcx,0,8014710530967749609189224,8.01471E+24,20.00%,N,Y,,,N,commission>10%,0.00%,
Stake-Take,haqqvaloper1tnm7y48w5nh8wt0s2u0fxwu607xtqhk6v99773,454340405358834129304086,8465820437516066616917180,8.01148E+24,5.00%,N,Y,,,Y,OK,0.43%,1.56%
